,text,label
2505,"ON TAKEOFF, AIRCRAFT PITCHED UP TO AN EXCESSIVE NOSE HIGH ATTITUDE, THEN HIT THE GROUND HARD, SKIDDED TO A ST",II
2506,"PRIVACY DATA OMITTED PILOT STATED THAT AFTER TAKEOFF FROM RUNWAY 26 AT DAHL CREEK, ALASKA HIS AIRCRAFT ENGI",II
2507,AIRCRAFT WAS BEING MARSHALLED TO PARKING POSITION A52J ON CONCOURSE 1 EAST RAMP  THE PAINTED TAXI LINES AT TH,AF
2508,"975B WHEN LANDING ON RUNWAY 22, AVON PARK, FL, AIRCRAFT RAN INTO APPROX  1 FOOT OF STANDING WATER ON THE",AF
2509,"AFTER LEVELING OFF AT A CRUISING ALTITUDE OF 5000 FT IN IMC CONDITIONS, THE PILOT STATED THAT THE ENGINE BEGA",AU
2510,ENGINE WAS NOT RUNNING PROPERLY DURING TAKEOFF  PILOT CONTINUED THE TAKE OFF AND THE ENGINE FAILED AT APPROXI,AU
2511,"ON SEPTEMBER 10, 2003 AT APPROXIMATELY 00 LOCAL TIME, MR  BIRD WATER TAXIED THE AIRCRAFT FROM BROWN'S SEAPL",II
2512,"AT ABOUT 5 PM SUNDAY JULY 6, 2003 THE PILOT DEPARTED TRIDENT BASIN NORTHBOUND WITH ONE PASSENGER  AFTER TAKEO",II
2513,THE PILOT OF N17655 BE5 DECLARED AN EMERGENCY ON TAKEOFF WHEN PASSENGER NOTICED OIL STREAKS ON THE LEFT ENG,II
2514,"ON TAKE OFF THE NOSE WHEEL OF FEDEX FLIGHT 1238, AN A300 AIRBUS STRUCK A RED FLAGGED ITEM LOCATED ON THE CENT",II
2515,"ON JULY 16, 2003, N16T, A CESSNA, PILOTED BY BENJAMIN BELL WAS TAXIING FOR TAKE-OFF AT HANOVER COUNTY A",II
2516,"ON SEPTEMBER 1, 2003, AT APPROXIMATELY 1130LCL, A CESSNA MODEL 172-F N8578U CRASHED ON A FIELD NEAR THE FAJ",II
2517,"PILOT DEPARTED DANVILLE, IL KDNV WITH INOPERATIVE FUEL GAUGES ENROUTE TO MORGANTOWN, WV MGW  THE AIRCRAFT",AU
2518,ACCORDING TO VERBAL AND WRITTEN STATEMENTS FROM THE PILOT ROBERT WOLVERTON AND AIRPORT MANAGER ELDIN NIMMO: O,AU
2519,SHORTLY AFTER TAKE-OFF FROM WATSONVILLE MUNICIPAL AIRPORT WVI AT APPROXIMATELY 1300 PST THE AIRCRAFT ENGINE,II
2520,RATED PILOT TOOK OFF WITH THE FLAPS EXTENDED  TAKEOFFS ARE TO BE MADE WITH THE FLAPS UP ACCORDING TO THE POH,II
2521,"ON SEPTEMBER 18, 2003, AT 1750 EASTERN DAYLIGHT TIME, A CESSNA 172M, N13375, REGISTERED TO AND OPERATED BY MR",II
2522,"PILOT STATEMENT: ON OCT  5, 2003 AT APPROXIMATELY 0715Z, MY CESSNA 182H N1919X RAN OUT OF FUEL AND CRASHED",II
2523,"ON 10-22-2003 AIRPORT WAS NOTAMED CLOSED TO FACILITATE BORING 10"" TEST HOLES, ON THE CENTERLINE OF RUNWAY 20,",AF
2524,"THE PILOT IN COMMAMD FAILED TO FOLLOW THE CHECKLIST  IN DOING SO, THE PILOT IN COMMAND ENDANGERED THE PROPERT",II
2525,THE PIC OF NY STATED THAT THERE WERE INADEQUATE MARKINGS AND LIGHTING ON THE AREA WHERE HE WAS TAXIING HI,AI
2526,"AFTER LANDING AT RENO, NEVADA ON 11/13/2003 AND BLOWING OUT THE MAIN TIRES DUE TO A WOW SWITCH RIGGING PROBLE",AU
2527,"ON NOVEMBER 11, 2003 ATP RATED PIC AND SIC DEPARTED PALWAUKEE AIRPORT PWK, WHEELING, IL ON A  CFR 135 - O",AU
2528,"AMERICAN AIRLINES FLIGHT #7, B-737-823, N972AN, WHILE PARKED AT BOSTON TERMINAL B, GATE 26, WAS STRUCK BY A",DE
2529,MR  JASPART DID NOT KNOW WHAT THE VFR TRANSPONDER CODE WAS AND WAS SQUAKING 7600  HE WAS ALSO CONFUSED WHILE,ME
2530,"IN A STATEMENT ON OCTOBER 21, 2003, THE PILOT STATED HE ATTEMPTED TO TAKE OFF WITH THE CONTROL LOCK INSTALLED",II
2531,"AFTER THE PREVIOUS FLIGHT, PIC HAD PLACED TAPE OVER THE PILOT TUBE IN LIEU OF A COVER  WHILE PREPARING FOR TH",II
2532,AFTER LANDING ON THE SNOW COVERED RUNWAY THE FLIGHT WAS CLEARED BY ATCT TO TAKE ANY LEFT TURN AND TAXI TO THE,AF
2533,AIRCRAFT DEPARTED JZI AND THE AIRCRAFT'S LEFT ENGINE FAILED SHORTLY AFTER TAKEOFF  THE AIRCRAFT IMPACTED THE,AU
2534,"ON 03-18- MR  MAUCH JR  PILOTED AN UNWORTHY AIRCRAFT, DURING THE TAKEOFF SEQUENCE AND SHORTLY AFTER LIFT OF",AU
2535,"PILOT T O  FROM HIS PRIVATE STRIP, CLIMBED TO 6000FT AND WENT INVERTED DURING AN ACROBATIC MANEUVER AEROBATI",II
2536,"ON FEBRUARY 1, 20, AT 1700 EASTERN STANDARD TIME, A SAAB 0A, N158SD, OPERATED BY SHUTTLE AMERICA INC  UH",DE
2537,"PILOT DEPARTED WINNIE, TX AIRPORT WITH TOW BAR ATTACHED TO NOSE GEAR  MINOR DAMAGE TO NOSE GEAR DOORS ON LAND",II
2538,"DELTA AIRLINES FLIGHT 3, AIRCRAFT N3738B, A B-737-800, WAS ENROUTE TO ATLANTA FROM KANSAS CITY  AT APPROXIM",AF
2539,"ON 3/6/ AT APPROXIMATELY 0932 E, A CHAUTAUQUA AIRLINES, FLIGHT912, N971RP, RETURNED TO ROC DUE TO A LANDI",II
2540,"ON MARCH 3, 20, AT APPROXIMATELY 15 PST, 26, A HOT AIR BALLOON EXECUTED A FORCED LANDING INTO A RESID",II
2541,"ON JANUARY 8, 20, ABOUT 27 CENTRAL STANDARD TIME, A BEECH E-90, 8TA, OPERATED BY TIDEWATER AERO, SUSTAI",II
2542,"AMERICAN AIRLINES FLIGHT 53, AIRCRAFT 97AA, AN MD-82, LANDED AT MCI FROM LGA  WHILE TAXIING, DUE TO A HEA",AF
2543,"PILOT AND PASSENGERS STATED THE AIRCRAFT TAKE OFF WAS NORMAL, HOWEVER, DURING CLIMB OUT THE AIRCRAFT HAD A LO",II
2544,"AFTER NORMAL TOUCHDOWN THE AIRCRAFT STARTED SLIDING OR HYDROPLANING TOWARD LEFT SIDE OF RUNWAY, AIRCRAFT STRU",AF
2545,THE PILOT STATED WHILE GOING THROUGH THE START PROCEDURE THE STARTER WOULD NOT ENGAGE  HE REMEMBERED THAT THE,II
2546,AIRCRAFT LOST POWER DURING TAKEOFF AT APPROXIMATELY 500 FEET AGL  PILOT WAS ABLE TO MAKE A 180 DEGREE TURN AN,II
2547,"ON JUNE 9, 20, AT 2208 MDT, A CESSNA 172, NL, REGISTERED TO CIVIL AIR PATROL, OPERATING AS A PUBLIC USE",AU
2548,OWNER/PILOT WAS TEST FLYING THE AIRCRAFT BECAUSE OF AN OIL PRESSURE PROBLEM  PILOT TOOK OFF FROM HIS BACK YAR,AU
2549,"ACCORDING TO EYEWITNESSES, THE NONCERTIFICATED PILOT WAS DOING HAMMERHEAD STALLS IN AN UNREGISTERED HOMEBUILT",AU
2550,AIRCRAFT BATTERY FAILED TO START THE AIRCRAFT  PILOT ATTEMPTED TO CHARGE BATTERY UNSUCCESSFULLY  PILOT THEN J,II
2551,PILOT DEPARTED FREDERICKSBURG SHANNON AIRPORT EZF WITH THE AIRCRAFT TOW BAR ATTACHED  IMMEDIATELY AFTER DEP,II
2552,DECEASED PASSENGERS: FRONT LEFT SEAT PRIVACY DATA OMITTED REAR LEFT SEAT PRIVACY DATA OMITTED,AU
2553,THE PILOT REQUESTED A LONG LANDING ON 13L AT DALLAS LOVEFIELD AND THE REQUEST WAS APPROVED  N3217Q LANDED RUN,II
2554,"ON JUNE 30, 20 AT APPROXIMATELY 1155Z, WHILE TAXIING TO PARKING THE PILOT TURNED OFF HIS TAXI LIGHT TO FOLL",ME
2555,AIRCRAFT IMPACTED TREES/TERRAIN SHORTLY AFTER DEPARTURE FROM RUNWAY 32  THE AIRCRAFT WAS DESTROYED AND NO POS,II
2556,"ON MAY 10, 20, A PIPER PA-38-112 SINGLE-ENGINE AIRPLANE, N007, WAS SUBSTANTIALLY DAMAGED WHEN IT IMPACTED",II
2557,"PILOT REPORTED AIRCRAFT ACCIDENT TO FSDO AT APPROXIMATELY 10:20 ON 08/23/20  PILOT, OWNER MR  GARY JONES ST",AF
2558,"MR  JAY YOSHINAGA, PILOT AND PRIVACY DATA OMITTED, MECHANIC, WERE DEPARTING RUNWAY  AT FUL WHEN THE AIRCR",II
2559,"ON SEPTEMBER 15, 20, ON ABOUT 1200, AN AIR TRACTOR INC  AT02-B AIRCRAFT N90375, REGISTERED TO GLADEVIEW A",II
2560,"THE AIRCRAFT DEPARTED FROM RUNWAY  AT N57, NEW GARDEN AIRPORT  ACCORDING TO WITNESSES, THE AIRCRAFT CLIMBED",II
2561,"PRIVACY DATA OMITTED ON 7-26- PILOT IN COMMAND, AVERON J  ROSSER HAD DEPARTED THE BETTLES, ALASKA AIRPORT",AU
2562,THE FLIGHT DEPARTED PETALUMA MUNI AIRPORT 069 AT ABOUT 1000 PDT ON 09/28/  AFTER SEVERAL ENROUTE WATER LA,AU
2563,"ON AUGUST 21, 20, AT 085 EDT, A MOONEY M20J, N202MG, S/N -1630 WAS RETURNING FROM A LOCAL FLIGHT, LANDI",II
2564,"AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES NEAR FOSSIL, OR  SUBSTANTIAL DAMAGE TO aircraft, PILOT TRANSPORTED TO",II
2565,"THE PILOT DEPARTED DANVILLE, IL ENROUTE TO CRYSTAL LAKE, IL IN CESSNA 182, N928, ON AUGUST 23, 20  THE EN",II
2566,FUEL CONTAMINATION IN AIRFRAME FUEL FILTER AS WELL AS IN FUEL FILTER AND ENGINE DRIVEN FUEL PUMP FILTER  THE,II
2567,"ON OCTOBER 6, 20, AT 1515 LOCAL TIME FEDERAL STATES OF MICRONESIA, A SINGLE-ENGINE HUGHES 369HS, NAM, R",II
2568,PILOT TATOM DEPARTED THE SOUTH HELIPAD AT ST  FRANCIS HOSPITAL ON A maintenance FLIGHT  DURING THE FLIGHT BOT,II
2569,"N3889B, A BE-35-F35, CO-OWNED AND REGISTERED TO H N  AND PATRICIA MCCUTCHEN, WAS BASED AT THE STILLWATER, OK",AU
2570,AIRCRAFT VEERED OFF THE RWY TO THE RIGHT ON PRIVATE AIRSTRIP UNDER PRESUMED ATTEMPT TO TAKE-OFF STRIKING RIGH,AU
2571,PILOT REPORTED THE LANDING GEAR RETRACTED DURING TAKE-OFF ROLL  PILOT FURTHER REPORTED THAT PRIOR TO EGRESSIN,II
2572,"ON DECEMBER 1, 20, AT APPROXIMATELY 1630 HOURS CST, A BEECHCRAFT BE-A23, N43L, COLLIDED WITH TREES WHI",II
2573,"PILOT DEPARTED AURORA MUNICIPAL AIRPORT 2H2, AURORA, MISSOURI, VFR ENROUTE TO AIR PARK SOUTH AIRPORT 2K2,",II
2574,"ON RAMP AT HILO AIRPORT, PILOT CLOSED AIRSTAIR DOOR FROM OUTSIDE  WHEN FINISHED UNLOADING CARGO, HE PROCEEDED",II
2575,PRIVACY DATA OMITT THE PILOT MADE AN EMERGENCY LANDING WITHOUT INCIDENT  HE CONTACTED NORTHLAND AVIATION AN,II
2576,THE PILOT OF THE FLOAT EQUIPPED AIRPLANE AND HIS 3 PASSENGERS DEPARTED A FISHING LODGE SHORTLY AFTER DAWN  TH,II
2577,"PILOT STATED THAT ON HIS FINAL APPROACH TO ""1N9"" HIS AIRSPEED WAS 80 MPH, AND OVER THE NUMBERS, HE CLOSED THE",AU
2578,AIRCRAFT WAS STOPPED ON TAXIWAY ECHO IN LINE FOR TAKEOFF  AN AMERICAN AIRLINES BAGGAGE CART BROKE AWAY FROM T,DE
2579,"THE PURPOSE OF THE FLIGHT WAS FOR A maintenance CHECK OF THE PRESSURIZATION SYSTEM, THE AILERON TRIM AND THE",AU
2580,ON 01/01/05 THE PILOT PRIVACY DATA OMITTED THE HOLDER OF A COMMERCIAL PILOT CERTIFICATE WAS IN THE LOCAL TR,II
2581,"WHILE BEING TOWED TO GATE 22, NWAA, A-320 AIRCRAFT, N327NW COLLIDED WITH THE TUG WHEN THE TUG APPLIED THE BRA",DE
2582,"AIRCRAFT 2WA DEPARTED RWY 27 ON IFR FLIGHT PLAN  AIRCRAFT ROTATED NORMALLY  AT 50 FT ALT, AIRCRAFT BEGAN CL",AU
2583,"02/09/05-ON SCENE INVESTIGATION CONDUCTED OF aircraft INCIDENT  02/08/05  15 MOONEY, N1202X, M20C, WAS ENROUTE",AU
2584,"ON FEBRUARY , 2005 ABOUT 1030 ALASKA DAY LIGHT TIME, A CESSNA 207-A AIRPLANE, N70H, SUSTAINED MINOR DAMAG",AF
2585,PILOT STARTED ENGINES AT OGG AIRPORT WITH 8 PASSENGERS ON-BOARD  THERE WAS A METAL OBJECT LEFT IN FRONT OF TH,II
2586,THE PILOT STATED THAT DURING WHAT STARTED OUT TO BE A NORMAL TAKE OFF ROLL THE AIRCRAFT LIFTED OFF AND ABRUPT,II
2587,"PRIVACY DATA OMITTED AIRCRAFT ENROUTE FROM CMH TO OTTAWA, CANADA  AT APPROX 7,500 FT  AIRCRAFT EXPERIENCED",II
2588,THE PILOT REPORTED THAT THE ENGINE BEGAN RUNNING ERRATICALLY AND LOSING POWER FOUR MINUTES AFTER TAKEOFF  HE,II
2589,THE PILOT PRIVACY D STATED THAT HE AND PRIVACY DAT FLEW DOWN TO KOYUKUK TO WORK ON HIS BELLANCA SCOUT 8GC,II
2590,THE HELICOPTER WAS ENGAGED IN EXTERNAL LOAD LONG LINE OPERATIONS DURING THE FLIGHT IMMEDIATELY PRIOR TO THE A,II
2591,"DURING THE TAKE OFF RUN, THE AIRCRAFT STRUCK A DEPRESSION IN THE RUNWAY CAUSING THE AIRPLANE TO FLIP OVER, CA",AI
2592,"A SIKORSKY S-70A, N160LA, ENCOUNTERED A VIBRATION AFTER THE APU DOOR STRUCK A MAIN ROTOR BLADE INFLIGHT NEAR",II
2593,"AIRCRAFT DEPARTED NEW RICHMOND, WI WITH ONE OF THE GAS CAPS NOT ATTACHED  THE ENGINE QUIT AND THE PILOT MADE",II
2594,"PILOT FAILED TO CONDUCT A COMPLETE PREFLIGHT, DID NOT CHECK FOR WATER IN THE FUEL  IT HAD RAINED THE NIGHT BE",II
2595,"ON FRIDAY, APRIL 8, 2005, AT 19 EDT, A PIPER PA-31-310, N63703, OPERATED BY THE PILOT PRIVACY DATA OMITTED",II
2596,ACCORDING TO THE PILOT HE HAD SERVICED THE AIRCRAFT BRAKES BY ADDING FLUID TO THE BRAKES RESERVOIR  DURING TH,II
2597,THE ON SITE INVESTIGATION INDICATED THE RIGHT FUEL TANK PICK UP LINE WAS PARTIALLY RESTRICTED BY A LINT TYPE,II
2598,THE PILOT WAS TAXIING THE AIRCRAFT TO PARKING FOLLOWING A CARGO TRIP  UPON REACHING A POINT WHERE THE TAXIWAY,AI
2599,"AT APPROXIMATELY 0830 CST ON APRIL 27, 2005, A ROBINSON R22 HELICOPTER WITH A COMMERCIAL PILOT AND PASSENGER",ME
2600,"ON JULY 13, 2005, AT 1535 MST, AN RAYTHEON AIRCRAFT CO  B36TC BONANZA, N32V REGISTERED TO HAVENS LEASING",AU
2601,PILOT LANDED ON AN AIRSTRIP CREATED OUT OF THE BARROW PIT ALONG A COUNTRY ROAD  WEEDS HAD GROWN ALONGSIDE THE,AI
2602,"NAVION, N01T SUSTAINED SUBSTANTIAL DAMAGE TO ITS RIGHT WING AND HORIZONTAL STABILIZER AFTER LOSING POWER DU",II
2603,AIRCRAFT OWNER/PILOT: INSTALLED RECENTLY OVERHAULED NOSEGEAR ASSEMBLY  INSTALLATION REQUIRED NUMEROUS GEAR AC,II
2604,"ON 9/11/05 AT 1612 EDT, AN EXPERIMENTAL AMATEUR-BUILT AIRCRAFT, A WARNER L-IVP, 56A, REGISTERED TO AIR & SH",II
2605,"PILOT ADDED  GAL  OF FUEL AT SNAHOMISH AIRPORT  AFTER FUELING THE RIGHT WING, THE FUEL CAP WAS IMPROPERLY R",II
2606,"ON JUNE 200, 2005, ABOUT 1800 MOUNTAIN STANDARD TIME, A BEECH 76, N52M, IMPACTED TERRAIN DURING AN ATTEMPTE",AU
2607,"PILOT ATTEMPTED TO TAKE OFF WITH THE CONTROL LOCK INSTALLED, THIS RESULTED IN AN ACCIDENT CAUSING SUBSTANTIAL",II
2608,"PILOT STATED THAT HE DEPARTED READING AIRPORT RDG ON RUNWAY 31  AFTER ROTATION AND GEAR RETRACTION, THE AIR",II
2609,"CCR, 0919 LOCAL TIME, NO INJURIES  THE PILOT FAILED TO REMOVE THE TOW BAR PRIOR TO FLIGHT  UPON TAKEOFF AND R",II
2610,PILOT FAILED TO REMOVE TOW BAR PRIOR TO FLIGHT  UPON LANDING AT OAKLAND TOW BAR STRUCK PROPELLER,II
2611,"ON JUNE 27, 2005 AT APPROXIMATELY 1820 HRS PDT, A B-727, N357KP, OPERATED BY CAPITAL AIR CARGO C8GA, WAS PU",II
2612,"AFTER DEPARTURE, GEAR RETRACTED, HEARD A NOISE  MAIN GEAR SHOWED DOWN GREEN LIGHTS  NOSE GEAR SHOWED IN TRA",II
2613,"ON JUNE 17, 2005, AT 1659 EASTERN DAYLIGHT TIME, A CESSNA, N16T, WAS SUBSTANTIALLY DAMAGED DURING OVERR",AU
2614,THE PILOT FAILED TO TAKE TOW BAR OFF PRIOR TO ENGINE START UP  PROPS MADE CONTACT WITH THE TOW BAR  PILOT DID,II
2615,"THE AIRMAN STATED HE WAS DEPARTING THE GRASS RUNWAY 26 AT BELTZVILLE, PA  JUST AFTER TAKEOFF AT APPROXIMATELY",II
2616,"ON OCTOBER 5, 2005 AT APPROXIMATELY 1250 LOCAL TIME, THE PILOT PRIVACY DATA OMITTED WITH PRIVACY DATA OMIT",II
2617,THE PILOT DEPARTED MARICOPA/PHOENIX REGIONAL AIRPORT A39 AND WAS ENROUTE TO CHANDLER AIRPORT CHD WHEN AT,II
2618,"PIC OF N35L ATTEMPTED TO DEPART RUNWAY 27L AT THE BOULDER CITY AIRPORT 61B, FAILING TO REMOVE THE FLIGHT",II
2619,"9815, A CE-152, ON 10//2005 WAS SUBJECT TO THE RISING WATER OF A TROPICAL HURRICANE AND RENDERED A CONSTR",AU
2620,THE OWNER/PILOT HAD REPLACED THE CABLE AND PULLEY AILERON CONTROL SYSTEM WITH A PUSH-PULL TUBE AND BELLCRANK,II
2621,PILOT BEGAN TAKEOFF ROLL ON GRASS AIRSTRIP IN KENLY NC  PRIOR TO LIFTOFF TRANSITIONING FROM A 3 POINT ATTITU,AU
2622,"THE PILOT STATED THAT HE TOPPED OFF ALL FUEL TANKS PRIOR TO DEPARTING GALVESTON, TEXAS GLS  WHILE ENROUTE T",II
2623,DURING CLIMB OUT FROM MID-CONTINENT AIRPORT RUNWAY 1R THE AMATEUR BUILT/EXPERIMENTAL CHALLENGER II SPEC  EXPE,AU
2624,"SKYWEST 6379, CRJ7, DEPARTED SAN ANTONIO AT 0715C, FEBRUARY 26, 2006  THEN RETURNED AND LANDED AFTER BURNING",II
2625,"ON OCTOBER 21, 2005, A CESSNA 310, REGISTRATION NUMBER N36X, S/N 310L-0196, LOST ITS RIGHT BRAKE AS IT WAS",II
2626,"ON MARCH 25, 2006, AT 22 CDT, PILOT IN COMMAND REPORTED TO HOUSTON ARTCC OF LOSING THE AIRCRAFT'S REAR CANO",II
2627,"ASH 6351, CRJ 2, RETURNED TO ONTARIO, CA AT 0723PST WITH A NOSE GEAR ISSUE  THE ""REMOVE BEFORE FLIGHT"" RED S",II
2628,"THE PILOT PRIVACY DATA STATED THAT ON 11/02/05, HE STARTED HIS AIRPLANE AND SHUT IT DOWN BEFORE ENTERING RU",II
2629,THE AIRCRAFT WAS NOT PREFLIGHTED PRIOR TO DEPARTURE  THE LINE PERSON HAD REMOVED THE OIL DIPSTICK FROM THE RI,II
2630,PRIVACY DATA OMITTED HELICOPTER ENGINE POWER CHECKS WERE BEING CONDUCTED BY PILOT AND ONE CREWMEMBER  DURIN,II
2631,AIRTRAN AIRWAYS FLT 851 DEPARTED FROM MSP AT 1330Z HOURS ENROUTE TO ATL AND EXPERIENCED A LEFT GEAR DOOR UNSA,II
2632,THE PILOT PRIVACY DA WAS ATTEMPTING TO TAKEOFF ON RUNWAY 32 AT HIS 2300 FT PRIVATE DIRT STRIP  AFTER LIFT-O,II
2633,PILOT DEPARTED DVT ON AN IFR FLIGHT PLAN  WHILE WAITING FOR DEPARTURE RELEASE FROM ATC THE ENTRANCE DOOR WAS,II
2634,ON 09-22-05 AT APPROX  0122 LOCAL N181FL ON FLIGHT FROM ENW TO MKE DEPARTING ON RWY right  AT ABOUT00' OF RWY,II
2635,"DURING THE PILOT'S PRELIGHT, HE DISCOVERED DEBRIS INSIDE OF THE ENGINE COWLING CONSISTENT WITH WHAT YOU MIGHT",II
2636,"ON ROLL OUT AFTER LANDING THE NOSE WHEEL OF CESSNA CITATION CE-750, N7QS, STRUCK A HOLE ON THE CENTERLINE O",AI
2637,"PRIVACY DATA OMITTED ON 03-16-06, N101WA, A SC7-3 SKYVAN, PILOTED BY PRIVACY DATA O IMPACTED THE TAIL OF N",AU
2638,"THE PILOT IN COMMAND, PRIVACY DATA OMITTED FAILED TO ENSURE THE FRONT SEAT WAS PROPERLY LATCHED  THIS OVERS",II
2639,"THE AIRCRAFT HAD JUST BEEN REFUELED, PAX UNLOADED, AND NEW PAX LOADED FOR AN AIR TOUR  DURING THIS TIME THE P",II
2640,"AIR TRAN FLIGHT 895, A BOEING 717 AIRCRAFT ON A FLIGHT FROM BOSTON, MA TO CHICAGO, IL DIVERTED TO TO CHAMPAIG",II
2641,"PILOT REPORTED THIS AS THE FIRST FLIGHT OF THE DAY  10 MINUTES INTO THE FLIGHT THE AIRCRAFT ENGINE STOPPED, P",II
2642,THE PILOT IN COMMAND PIC FAILED TO ENSURE ALL FUEL TANK CAPS WERE SECURELY FASTENED PRIOR TO DEPARTURE  SUB,II
2643,THE PILOT PRIVACY D WAS OPERATING HIS AIRCRAFT IN AN UNAIRWORTHY CONDITION WHEN HE BECAME DISORIENTED AND D,AU
2644,THE AIRCRAFT DEPARTED FROM A PRIVATE GRASS AIRSTRIP  THE PILOT BEGAN A RIGHT TURNING CLIMB TO AVOID FLYING OV,AU
2645,"ON 9/25/2006, AT APPROXIMATELY 1830, AIRCRAFT REGISTRATION N475, PILOTED BY PRIVACY DATA OMITT EXPERIENCE",II
2646,THE PILOT PRIVACY D WAS PREPARING FOR A PLEASURE FLIGHT WITH TWO PASSENGERS NON-RATED AND DEMONSTRATING P,II
2647,THIS WAS A LOCAL TRAINING FLIGHT  ON THE INITIAL TAKEOFF THE PILOT STATED THAT HE HAD A GEAR INTRANSIT LIGHT,AU
2648,"WHILE TAXIING FOR TAKEOFF, AIRCRAFT HIT POTHOLE IN TAXIWAY  RIGHT LANDING GEAR AND WING SHIFTED BACK  NO FIRE",AI
2649,"PILOTS DEPARTED OSHKOSH, WI ENROUTE TO AN AIRPORT SOUTH OF GARY, IN  THE PILOTS ELECTED TO FLY OVER LAKE MICH",II
2650,"THE PILOT PRIVACY DA STATED THAT DURING TAKEOFF AT ROTATION HIS SEAT SLID BACK, CAUSING HIM TO OVERROTATE",II
2651,"ON SEPTEMBER 15, 2006 AT 1309 EST, A LANCAIR 350, N6500V, REGISTERED TO PRALL EQUIPMENT LEASING INC  DURING C",II
2652,"ON JUNE 20, 2006, AMERICAN AIRLINES AIRCRAFT, N961TW A DC-9-82, ON A FLIGHT FROM LOS ANGELES, CA LAX TO O'H",DE
2653,"WHILE OPERATING PUBLIC USE FOR THE U S  FOREST SERVICE THE EUROCOPTER AS-350B3, REGISTRATION N355EV, CRASHED",II
2654,PRIOR TO TAXI AND TAKEOFF THE PILOT FAILED TO REMOVE THE AIRCRAFT TOW BAR BEFORE TAKEOFF CAUSING SUBSTANTIAL,II
2655,"PER THE PILOT'S WRITTEN STATEMENT TAKEN POST CRASH AND DATED 10/31/2006: ""TEST FLEW AIRCRAFT 1ST FLIGHT AT",II
2656,"THE COMMERCIALLY RATED PILOT FAILED TO REMOVE THE CYCLIC CONTROL LOCK PRIOR TO ATTEMPTING FLIGHT, UPON REALIZ",II
2657,"ON OCTOBER 21, 2006 AIRCRAFT N237JH S/N237 DEPARTED COVEY TRIALS X09 AT ABOUT 1730 CDT  THE PILOT STATED TH",II
2658,"DURING THE TAKE-OFF ROLL, THE TOW AIRCRAFT STOPPED DUE TO A WINDOW OPENING AND CAUSED THE GLIDER PILOT TO DIS",II
2659,THE AIRCRAFT MADE A FORCED LANDING IN A FARMING FIELD 1 MILES SOUTH OF THE AIRPORT AFTER CONDUCTING A TOUCH,AU
2660,"ON MAY 29, 2006, AT 1730 CENTRAL DAYLIGHT TIME, AN AIR TRACTOR AT802A AGRICULTURE AIRPLANE N175LA, RECEIVED S",II
2661,"ON FINAL APPROACH TO MINONG, WI, THE PILOT DECIDED HE WAS OUT OF POSITION AND INITIATED A GO AROUND  PILOT ST",II
2662,"THE PILOT STATED HE WAS OVER LAKE HUGHES WHEN THE ENGINE ""SPUTTERED "" HE THOUGHT THE LEFT TANK WAS EMPTY, AND",II
2663,"ON OCTOBER 5, 2006, A VANS EXPERIMENTAL RV-8, 6Y, LOST DIRECTIONAL CONTROL WHILE LANDING ON RUNWAY 1 RI",AU
2664,AN ALLEGIANT AIR DC-9-83 WAS TAXIING FOR THE PURPOSE OF CONDUCTING A FERRY FLIGHT WHEN GROUND PERSONNEL NOTIC,II
2665,"AIRCRAFT WAS CLEARED TO LAND ON RWY 15, UPON LANDING THE AIRCRAFT GEAR COLLAPSED  PILOT DID NOT KNOW WHICH GE",AU
2666,"N6T CRASHED ON LANDING IN PADUCAH, KENTUCKY ON 02-03-07  5 LOCAL TIME, PADUCAH TOWER: TOWER CLEARED N69",II
2667,"ON FEBRUARY 18, 2007, N7235K, BE8-P, TOOK OFF FROM ABERDEEN, SD  WHEN THE PILOT RETRACTED THE GEAR, HE HEAR",II
2668,"ON JANUARY 21, 2007 AT 2100 PST, SOCATA TB20 aircraft, N711RP, S/N: 1081 LANDED AT TOA RWY 29R WITH THE LANDING GE",AU
2669,"DURING PUSH BACK OF FLIGHT #73 AT APPROXIMATELY 200 FEET FROM GATE, THE PUSH BACK TUG CAUGHT FIRE WHILE STI",DE
2670,"THE FLIGHT DEPARTED ADDISON, TEXAS ON MARCH 27, 2007 FOR A BUSINESS TRIP TO IDAHO FALLS, IDAHO UNDER  CFR P",II
2671,"THIS FLIGHT ORIGINATED AT 3SQ, ST  CHARLES MUNICIPAL ST  CHARLES, MO AND CONTINUED TO KLIT LITTLE ROCK, AR",AU
2672,"THE PILOT REPORTED PARTIAL LOSS OF POWER ABOUT 5 MILES SE OF THE LAKELAND LINDER AIRPORT KLAL, THEREBY CAUS",II
2673,"PILOT DEPARTED HOLBROOK, AZ TO SHOW LOW, AZ WITH 6 GALLONS OF FUEL ON BOARD  HIS FLIGHT REQUIRED ABOUT 3 TO 3",AU
2674,"ON 02/22/2007, AT APPROXIMATELY 1330 EST, THE AIRCRAFT TOOK OFF FROM RUNWAY 19 AT HUMMEL AIRPORT W-75 AND O",AU
2675,"3/2/07  1830 EST, N682RA, CESSNA 150, LEFT X51, HOMESTEAD AIRPORT, LOST POWER ON RETURN TOWARD TMB  UNABLE T",AU
